Have_IMDB_data,Have_IMDB_data 2,year,imdb,title,test,clean_test,binary,budget,domgross,intgross,code,budget_2013$,domgross_2013$,intgross_2013$,period code,decade code,averageRating,numVotes_Rating,Have_biopic,No_of_biopic_instances,site,country,year_release,box_office,director,number_of_subjects,subject,type_of_subject,race_known,subject_race,person_of_color,subject_sex,lead_actor_actress,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres
Both,Yes,2009,tt1019452,A Serious Man,men,men,FAIL,7000000,9228788,30360570,2009FAIL,7600121,10019987,32963430,2,2,7,117366,No,,,,,,,,,,,,,,,movie,A Serious Man,A Serious Man,0,2009,\N,106,"Comedy,Drama"
Both,Yes,2009,tt0780511,Everybody&#39;s Fine,men,men,FAIL,20000000,9208876,9208876,2009FAIL,21714632,9998368,9998368,2,2,7.1,55053,No,,,,,,,,,,,,,,,movie,Everybody's Fine,Everybody's Fine,0,2009,\N,99,"Adventure,Drama"
Both,Yes,2009,tt1194263,Get Low,notalk-disagree,notalk,FAIL,7000000,9176933,9696933,2009FAIL,7600121,9963686,10528267,2,2,7.1,20541,No,,,,,,,,,,,,,,,movie,Get Low,Get Low,0,2009,\N,103,"Drama,Mystery"
Both,Yes,2009,tt1315981,A Single Man,notalk,notalk,FAIL,7000000,9176000,28142379,2009FAIL,7600121,9962673,30555070,2,2,7.6,97169,No,,,,,,,,,,,,,,,movie,A Single Man,A Single Man,0,2009,\N,99,"Drama,Romance"
Both,Yes,2004,tt0345074,Connie and Carla,ok,ok,PASS,20000000,8047525,8047525,2004PASS,24663858,9924151,9924151,3,2,6.3,7394,No,,,,,,,,,,,,,,,movie,Connie and Carla,Connie and Carla,0,2004,\N,108,"Comedy,Crime,Music"
Both,Yes,1980,tt0080855,Heaven&#39;s Gate,nowomen,nowomen,FAIL,44000000,3484331,3484331,1980FAIL,124421786,9852879,9852879,,,6.8,11710,No,,,,,,,,,,,,,,,movie,Heaven's Gate,Heaven's Gate,0,1980,\N,325,"Adventure,Drama,Western"
Both,Yes,2012,tt1308729,Bullet to the Head,nowomen,nowomen,FAIL,55000000,9489829,13561515,2012FAIL,55805121,9628746,13760036,1,1,5.7,43763,No,,,,,,,,,,,,,,,movie,Bullet to the Head,Bullet to the Head,0,2012,\N,92,"Action,Crime,Thriller"
Both,Yes,1998,tt0120586,American History X,men-disagree,men,FAIL,10000000,6719864,6719864,1998FAIL,14291323,9603575,9603575,4,3,8.5,916735,No,,,,,,,,,,,,,,,movie,American History X,American History X,0,1998,\N,119,"Crime,Drama"
Both,Yes,1998,tt0120321,Smoke Signals,ok,ok,PASS,2000000,6719300,7756617,1998PASS,2858265,9602769,11085232,4,3,7.2,8903,No,,,,,,,,,,,,,,,movie,Smoke Signals,Smoke Signals,0,1998,\N,89,"Comedy,Drama"
Both,Yes,2001,tt0166924,Mulholland Dr.,ok,ok,PASS,15000000,7219578,11919578,2001PASS,19737689,9499853,15684329,3,2,8,281332,No,,,,,,,,,,,,,,,movie,Mulholland Dr.,Mulholland Dr.,0,2001,\N,147,"Drama,Mystery,Thriller"
Both,Yes,2000,tt0203119,Sexy Beast,men,men,FAIL,4300000,6946056,10154577,2000FAIL,5817506,9397377,13738212,3,2,7.3,48820,No,,,,,,,,,,,,,,,movie,Sexy Beast,Sexy Beast,0,2000,\N,89,"Crime,Drama,Thriller"
Both,Yes,2006,tt0446755,The Painted Veil,dubious,dubious,FAIL,19400000,8060487,15118795,2006FAIL,22422449,9316281,17474248,2,2,7.5,84247,No,,,,,,,,,,,,,,,movie,The Painted Veil,The Painted Veil,0,2006,\N,125,"Drama,Romance"
Both,Yes,2001,tt0264761,Kissing Jessica Stein,ok,ok,PASS,1500000,7025722,8831884,2001PASS,1973769,9244768,11621399,3,2,6.6,15044,No,,,,,,,,,,,,,,,movie,Kissing Jessica Stein,Kissing Jessica Stein,0,2001,\N,97,"Comedy,Drama,Romance"
Both,Yes,2003,tt0286244,Les triplettes de Belleville,ok,ok,PASS,2000000,7301288,14440113,2003PASS,2532174,9244066,18282439,3,2,7.8,46727,No,,,,,,,,,,,,,,,movie,The Triplets of Belleville,Les triplettes de Belleville,0,2003,\N,78,"Animation,Comedy,Drama"
Both,Yes,2013,tt1699755,Peeples,dubious,dubious,FAIL,15000000,9177065,9177065,2013FAIL,15000000,9177065,9177065,1,1,5.3,4357,No,,,,,,,,,,,,,,,movie,Peeples,Peeples,0,2013,\N,95,"Comedy,Romance"
Both,Yes,2006,tt0439815,Slither,ok,ok,PASS,15250000,7802450,12930343,2006PASS,17625894,9018043,14944843,2,2,6.5,68246,No,,,,,,,,,,,,,,,movie,Slither,Slither,0,2006,\N,95,"Comedy,Horror,Sci-Fi"
Both,Yes,2005,tt0377107,Proof,ok,ok,PASS,20000000,7535331,8284331,2005PASS,23860663,8989900,9883481,2,2,6.8,40193,No,,,,,,,,,,,,,,,movie,Proof,Proof,0,2005,\N,100,"Drama,Mystery"
Both,Yes,1990,tt0100263,Nikita,ok,ok,PASS,7000000,5017971,5017971,1990PASS,12480828,8946919,8946919,5,3,7.4,61299,No,,,,,,,,,,,,,,,movie,La Femme Nikita,Nikita,0,1990,\N,117,"Action,Thriller"
Both,Yes,2009,tt0898367,The Road,notalk-disagree,notalk,FAIL,25000000,8114270,27614270,2009FAIL,27143290,8809919,29981685,2,2,7.3,201594,No,,,,,,,,,,,,,,,movie,The Road,The Road,0,2009,\N,111,"Adventure,Drama"
Both,Yes,2005,tt0367089,The Squid and the Whale,men,men,FAIL,1500000,7372734,11191423,2005FAIL,1789550,8795916,13351738,2,2,7.4,67959,No,,,,,,,,,,,,,,,movie,The Squid and the Whale,The Squid and the Whale,0,2005,\N,81,"Comedy,Drama"
Both,Yes,1999,tt0144168,Dick,ok,ok,PASS,13000000,6276869,6276869,1999PASS,18180006,8777963,8777963,4,3,6.1,17107,No,,,,,,,,,,,,,,,movie,Dick,Dick,0,1999,\N,94,Comedy
Both,Yes,2009,tt1131729,The Boat That Rocked,nowomen-disagree,nowomen,FAIL,50000000,8017467,37472651,2009FAIL,54286580,8704817,40685241,2,2,7.4,99579,No,,,,,,,,,,,,,,,movie,Pirate Radio,The Boat That Rocked,0,2009,\N,135,"Comedy,Drama,Music"
Both,Yes,2011,tt1634122,Johnny English Reborn,dubious,dubious,FAIL,45000000,8305970,164539660,2011FAIL,46606085,8602417,170412210,1,1,6.3,103492,No,,,,,,,,,,,,,,,movie,Johnny English Reborn,Johnny English Reborn,0,2011,\N,101,"Action,Adventure,Comedy"
Both,Yes,2008,tt1046997,Miracle at St. Anna,men,men,FAIL,45000000,7916887,9110458,2008FAIL,48701534,8568101,9859851,2,2,6,16814,No,,,,,,,,,,,,,,,movie,Miracle at St. Anna,Miracle at St. Anna,0,2008,\N,160,"Action,Drama,War"
Both,Yes,2008,tt0970411,City of Ember,ok,ok,PASS,38000000,7871693,11817059,2008PASS,41125740,8519189,12789087,2,2,6.5,58559,No,,,,,,,,,,,,,,,movie,City of Ember,City of Ember,0,2008,\N,90,"Adventure,Family,Fantasy"
Both,Yes,2002,tt0292644,The Rules of Attraction,dubious,dubious,FAIL,4000000,6525762,11799060,2002FAIL,5180717,8452031,15281897,3,2,6.7,46964,No,,,,,,,,,,,,,,,movie,The Rules of Attraction,The Rules of Attraction,0,2002,\N,110,"Comedy,Drama,Romance"
Both,Yes,2008,tt0780536,In Bruges,notalk,notalk,FAIL,15000000,7800825,34533783,2008FAIL,16233845,8442492,37374405,2,2,7.9,351547,No,,,,,,,,,,,,,,,movie,In Bruges,In Bruges,0,2008,\N,107,"Comedy,Crime,Drama"
Both,Yes,2009,tt1054606,The Imaginarium of Doctor Parnassus,notalk,notalk,FAIL,30000000,7689607,64352607,2009FAIL,32571948,8348849,69869659,2,2,6.8,136270,No,,,,,,,,,,,,,,,movie,The Imaginarium of Doctor Parnassus,The Imaginarium of Doctor Parnassus,0,2009,\N,123,"Adventure,Comedy,Fantasy"
Both,Yes,2000,tt0202677,The Way of the Gun,men,men,FAIL,9000000,6047856,13061935,2000FAIL,12176175,8182195,17671601,3,2,6.7,29672,No,,,,,,,,,,,,,,,movie,The Way of the Gun,The Way of the Gun,0,2000,\N,119,"Action,Crime,Drama"
Both,Yes,2001,tt0162346,Ghost World,ok,ok,PASS,5500000,6217849,8761608,2001PASS,7237153,8181731,11528926,3,2,7.4,105066,No,,,,,,,,,,,,,,,movie,Ghost World,Ghost World,0,2001,\N,111,"Comedy,Drama"
Both,Yes,2001,tt0161860,Nowhere in Africa,ok,ok,PASS,6500000,6173485,6173485,2001PASS,8552999,8123355,8123355,3,2,7.6,11519,No,,,,,,,,,,,,,,,movie,Nowhere in Africa,Nirgendwo in Afrika,0,2001,\N,141,"Biography,Drama"
Both,Yes,2006,tt0470705,Bug,ok,ok,PASS,4000000,7006708,7006708,2006PASS,4623185,8098328,8098328,2,2,6.1,30712,No,,,,,,,,,,,,,,,movie,Bug,Bug,0,2006,\N,102,"Drama,Horror,Thriller"
Both,Yes,1995,tt0112471,Before Sunrise,nowomen,nowomen,FAIL,2500000,5274005,5274005,1995FAIL,3821949,8062791,8062791,4,3,8.1,228436,No,,,,,,,,,,,,,,,movie,Before Sunrise,Before Sunrise,0,1995,\N,101,"Drama,Romance"
Both,Yes,2004,tt0390221,Maria Full of Grace,ok,ok,PASS,3200000,6529624,14441158,2004PASS,3946217,8052286,17808733,3,2,7.5,32344,No,,,,,,,,,,,,,,,movie,Maria Full of Grace,Maria Full of Grace,0,2004,\N,101,"Crime,Drama"
Both,Yes,2001,tt0160399,Impostor,nowomen,nowomen,FAIL,40000000,6114237,6114237,2001FAIL,52633838,8045394,8045394,3,2,6.2,21368,No,,,,,,,,,,,,,,,movie,Impostor,Impostor,0,2001,\N,95,"Drama,Mystery,Sci-Fi"
Both,Yes,2002,tt0252444,Rabbit-Proof Fence,ok,ok,PASS,7000000,6199600,16866928,2002PASS,9066255,8029593,21845695,3,2,7.5,25477,No,,,,,,,,,,,,,,,movie,Rabbit-Proof Fence,Rabbit-Proof Fence,0,2002,\N,94,"Adventure,Biography,Drama"
Both,Yes,2010,tt1423894,Barney&#39;s Version,ok,ok,PASS,30000000,7502560,8845575,2010PASS,32046955,8014473,9449125,1,1,7.3,22654,No,,,,,,,,,,,,,,,movie,Barney's Version,Barney's Version,0,2010,\N,134,"Comedy,Drama"
Both,Yes,2013,tt2002718,Machete Kills,ok,ok,PASS,2000000,8008161,9408161,2013PASS,2000000,8008161,9408161,1,1,5.6,67790,No,,,,,,,,,,,,,,,movie,Machete Kills,Machete Kills,0,2013,\N,107,"Action,Crime,Sci-Fi"
Both,Yes,2010,tt1336617,Cyrus,notalk,notalk,FAIL,7000000,7468936,10039886,2010FAIL,7477623,7978555,10724926,1,1,6.3,32026,No,,,,,,,,,,,,,,,movie,Cyrus,Cyrus,0,2010,\N,91,"Comedy,Drama,Romance"
Both,Yes,2006,tt0439289,Running with Scissors,ok,ok,PASS,12000000,6860000,8706701,2006PASS,13869556,7928763,10063173,2,2,6.2,21043,No,,,,,,,,,,,,,,,movie,Running with Scissors,Running with Scissors,0,2006,\N,116,"Comedy,Drama"
Both,Yes,1998,tt0120831,Slums of Beverly Hills,ok,ok,PASS,5000000,5502773,5502773,1998PASS,7145662,7864191,7864191,4,3,6.6,10722,No,,,,,,,,,,,,,,,movie,Slums of Beverly Hills,Slums of Beverly Hills,0,1998,\N,91,"Comedy,Drama"
Both,Yes,1990,tt0099817,Dark Angel (I Come in Peace),nowomen,nowomen,FAIL,7000000,4372561,4372561,1990FAIL,12480828,7796169,7796169,5,3,6.1,8870,No,,,,,,,,,,,,,,,movie,Dark Angel,Dark Angel,0,1990,\N,91,"Action,Crime,Horror"
Both,Yes,2004,tt0344510,A Very Long Engagement,ok,ok,PASS,55000000,6167817,59606587,2004PASS,67825608,7606108,73506419,3,2,7.7,67239,No,,,,,,,,,,,,,,,movie,A Very Long Engagement,Un long dimanche de fiançailles,0,2004,\N,133,"Drama,Mystery,Romance"
Both,Yes,2002,tt0296166,Real Women Have Curves,ok,ok,PASS,3000000,5853194,5853194,2002PASS,3885538,7580935,7580935,3,2,7,6501,No,,,,,,,,,,,,,,,movie,Real Women Have Curves,Real Women Have Curves,0,2002,\N,90,"Comedy,Drama"
Both,Yes,2005,tt0366627,The Jacket,men,men,FAIL,28500000,6301131,15452978,2005FAIL,34001444,7517458,18435915,2,2,7.1,101738,No,,,,,,,,,,,,,,,movie,The Jacket,The Jacket,0,2005,\N,103,"Drama,Fantasy,Mystery"
Both,Yes,2007,tt0775529,The Savages,ok,ok,PASS,9000000,6623082,10642023,2007PASS,10111891,7441321,11956776,2,2,7.2,33923,No,,,,,,,,,,,,,,,movie,The Savages,The Savages,0,2007,\N,114,"Comedy,Drama"
Both,Yes,1999,tt0165643,Black and White,ok,ok,PASS,10000000,5241315,5241315,1999PASS,13984620,7329780,7329780,4,3,5,5326,No,,,,,,,,,,,,,,,movie,Black & White,Black and White,0,1999,\N,98,"Crime,Drama,Music"
Both,Yes,2004,tt0381681,Before Sunset,nowomen,nowomen,FAIL,2000000,5792822,11293790,2004FAIL,2466386,7143667,13927421,3,2,8.1,199600,No,,,,,,,,,,,,,,,movie,Before Sunset,Before Sunset,0,2004,\N,80,"Drama,Romance"
Both,Yes,2001,tt0166276,Monkeybone,dubious-disagree,dubious,FAIL,75000000,5409517,5409517,2001FAIL,98688447,7118091,7118091,3,2,4.7,15524,No,,,,,,,,,,,,,,,movie,Monkeybone,Monkeybone,0,2001,\N,93,"Animation,Comedy,Fantasy"
Both,Yes,2010,tt1399683,Winter&#39;s Bone,ok-disagree,ok,PASS,2000000,6531503,16131552,2010PASS,2136464,6977159,17232238,1,1,7.2,124241,No,,,,,,,,,,,,,,,movie,Winter's Bone,Winter's Bone,0,2010,\N,100,"Drama,Mystery"
Both,Yes,2012,tt1602620,Amour,dubious-disagree,dubious,FAIL,9700000,6738954,25915719,2012FAIL,9841994,6837603,26295088,1,1,7.9,82300,No,,,,,,,,,,,,,,,movie,Amour,Amour,0,2012,\N,127,"Drama,Romance"
Both,Yes,2010,tt0804497,It&#39;s Kind of a Funny Story,notalk,notalk,FAIL,8000000,6363628,6628326,2010FAIL,8545855,6797830,7080589,1,1,7.1,122688,No,,,,,,,,,,,,,,,movie,It's Kind of a Funny Story,It's Kind of a Funny Story,0,2010,\N,101,"Comedy,Drama,Romance"
Both,Yes,2007,tt0805564,Lars and the real Girl,ok,ok,PASS,12500000,5956480,10553442,2007PASS,14044294,6692364,11857251,2,2,7.3,128209,No,,,,,,,,,,,,,,,movie,Lars and the Real Girl,Lars and the Real Girl,0,2007,\N,106,"Comedy,Drama,Romance"
Both,Yes,2009,tt1035736,Coco avant Chanel,ok,ok,PASS,23000000,6113834,50813834,2009PASS,24971827,6637983,55170185,2,2,6.7,35603,No,,,,,,,,,,,,,,,movie,Coco Before Chanel,Coco avant Chanel,0,2009,\N,105,"Biography,Drama"
Both,Yes,2005,tt0240200,Water,ok,ok,PASS,3000000,5529144,8119205,2005PASS,3579099,6596452,9686481,2,2,7.8,13465,No,,,,,,,,,,,,,,,movie,Water,Water,0,2005,\N,117,"Drama,Romance"
Both,Yes,1995,tt0113101,Four rooms,notalk,notalk,FAIL,4000000,4301000,4301000,1995FAIL,6115118,6575280,6575280,4,3,6.7,87908,No,,,,,,,,,,,,,,,movie,Four Rooms,Four Rooms,0,1995,\N,98,Comedy
Both,Yes,1998,tt0147004,Little Voice,ok,ok,PASS,6000000,4595000,21787233,1998PASS,8574794,6566863,31136839,4,3,7,14880,No,,,,,,,,,,,,,,,movie,Little Voice,Little Voice,0,1998,\N,97,"Comedy,Drama,Music"
Both,Yes,1995,tt0114906,Welcome to the Dollhouse,ok,ok,PASS,800000,4198137,5034794,1995PASS,1223024,6418026,7697090,4,3,7.4,29334,No,,,,,,,,,,,,,,,movie,Welcome to the Dollhouse,Welcome to the Dollhouse,0,1995,\N,88,"Comedy,Drama"
Both,Yes,2006,tt0470765,For Your Consideration,ok,ok,PASS,12000000,5549923,5549923,2006PASS,13869556,6414581,6414581,2,2,6.3,12966,No,,,,,,,,,,,,,,,movie,For Your Consideration,For Your Consideration,0,2006,\N,86,Comedy
Both,Yes,2006,tt0405296,A Scanner Darkly,notalk,notalk,FAIL,20000000,5501616,7405084,2006FAIL,23115927,6358748,8558769,2,2,7.1,98139,No,,,,,,,,,,,,,,,movie,A Scanner Darkly,A Scanner Darkly,0,2006,\N,100,"Animation,Crime,Drama"
Both,Yes,2006,tt0404203,Little Children,ok,ok,PASS,14000000,5463019,14763019,2006PASS,16181149,6314137,17063043,2,2,7.5,99105,No,,,,,,,,,,,,,,,movie,Little Children,Little Children,0,2006,\N,136,"Drama,Romance"
Both,Yes,1999,tt0155711,Flawless,notalk,notalk,FAIL,27000000,4485485,4485485,1999FAIL,37758475,6272780,6272780,4,3,6.4,16159,No,,,,,,,,,,,,,,,movie,Flawless,Flawless,0,1999,\N,112,"Comedy,Crime,Drama"
Both,Yes,1995,tt0114614,Tank Girl,ok,ok,PASS,25000000,4064333,4064333,1995PASS,38219486,6213469,6213469,4,3,5.3,27528,No,,,,,,,,,,,,,,,movie,Tank Girl,Tank Girl,0,1995,\N,104,"Action,Comedy,Sci-Fi"
Both,Yes,2002,tt0280760,Igby Goes Down,men,men,FAIL,9000000,4777465,4777465,2002FAIL,11656613,6187673,6187673,3,2,7,30559,No,,,,,,,,,,,,,,,movie,Igby Goes Down,Igby Goes Down,0,2002,\N,98,"Comedy,Drama"
Both,Yes,2010,tt1532503,Beginners,notalk,notalk,FAIL,3200000,5790894,11564267,2010FAIL,3418342,6186017,12353318,1,1,7.2,82319,No,,,,,,,,,,,,,,,movie,Beginners,Beginners,0,2010,\N,105,"Comedy,Drama,Romance"
Both,Yes,2008,tt1032755,RocknRolla,notalk,notalk,FAIL,18000000,5700626,27794339,2008FAIL,19480614,6169538,30080599,2,2,7.3,215042,No,,,,,,,,,,,,,,,movie,RocknRolla,RocknRolla,0,2008,\N,114,"Action,Crime,Thriller"
Both,Yes,1981,tt0083907,The Evil Dead,notalk,notalk,FAIL,375000,2400000,29400000,1981FAIL,960707,6148527,75319455,,,7.5,164266,No,,,,,,,,,,,,,,,movie,The Evil Dead,The Evil Dead,0,1981,\N,85,Horror
Both,Yes,2003,tt0199626,In the Cut,ok,ok,PASS,12000000,4717455,23693646,2003PASS,15193043,5972708,29998216,3,2,5.3,20139,No,,,,,,,,,,,,,,,movie,In the Cut,In the Cut,0,2003,\N,119,"Mystery,Thriller"
Both,Yes,2011,tt1606618,Iris,ok,ok,PASS,5500000,5580479,15155021,2011PASS,5696299,5779651,15695916,1,1,5.8,122,No,,,,,,,,,,,,,,,movie,Iris,Iris,0,2011,\N,85,"Drama,Family,History"
Both,Yes,2009,tt1178663,Whatever Works,dubious-disagree,dubious,FAIL,15000000,5306706,35106706,2009FAIL,16285974,5761658,38116460,2,2,7.2,65763,No,,,,,,,,,,,,,,,movie,Whatever Works,Whatever Works,0,2009,\N,93,"Comedy,Romance"
Both,Yes,2002,tt0180052,The Adventures of Pluto Nash,men,men,FAIL,100000000,4411102,7094995,2002FAIL,129517922,5713168,9189290,3,2,3.8,22187,No,,,,,,,,,,,,,,,movie,The Adventures of Pluto Nash,The Adventures of Pluto Nash,0,2002,\N,95,"Action,Comedy,Sci-Fi"
Both,Yes,1980,tt0080492,Can&#39;t Stop the Music,ok,ok,PASS,20000000,2000000,2000000,1980PASS,56555357,5655536,5655536,,,4.5,3257,No,,,,,,,,,,,,,,,movie,Can't Stop the Music,Can't Stop the Music,0,1980,\N,124,"Biography,Comedy,Musical"
Both,Yes,1996,tt0115736,Bound,ok,ok,PASS,4500000,3802260,7011317,1996PASS,6683242,5646983,10412962,4,3,7.4,45788,No,,,,,,,,,,,,,,,movie,Bound,Bound,0,1996,\N,109,"Crime,Romance,Thriller"
Both,Yes,2000,tt0168629,Dancer in the Dark,ok,ok,PASS,12500000,4157491,45557491,2000PASS,16911355,5624704,61635111,3,2,8,90414,No,,,,,,,,,,,,,,,movie,Dancer in the Dark,Dancer in the Dark,0,2000,\N,140,"Crime,Drama,Musical"
Both,Yes,2006,tt0401711,Paris je t&#39;aime,dubious,dubious,FAIL,13000000,4857374,4857374,2006FAIL,15025353,5614135,5614135,2,2,7.3,66951,No,,,,,,,,,,,,,,,movie,"Paris, je t'aime","Paris, je t'aime",0,2006,\N,120,"Comedy,Drama,Romance"
Both,Yes,1998,tt0120735,"Lock, Stock and Two Smoking Barrels",notalk,notalk,FAIL,1350000,3897569,28356188,1998FAIL,1929329,5570142,40524745,4,3,8.2,478668,No,,,,,,,,,,,,,,,movie,"Lock, Stock and Two Smoking Barrels","Lock, Stock and Two Smoking Barrels",0,1998,\N,107,"Comedy,Crime"
Both,Yes,2011,tt1540133,The Guard,notalk,notalk,FAIL,6000000,5359774,15944629,2011FAIL,6214145,5551069,16513705,1,1,7.3,73319,No,,,,,,,,,,,,,,,movie,The Guard,The Guard,0,2011,\N,96,"Comedy,Crime,Thriller"
Both,Yes,2011,tt1720182,October Baby,ok,ok,PASS,1000000,5355847,5355847,2011PASS,1035691,5547001,5547001,1,1,6.8,6777,No,,,,,,,,,,,,,,,movie,October Baby,October Baby,0,2011,\N,107,Drama
Both,Yes,2011,tt1615147,Margin Call,notalk-disagree,notalk,FAIL,3400000,5353586,17872206,2011FAIL,3521349,5544660,18510079,1,1,7.1,104138,No,,,,,,,,,,,,,,,movie,Margin Call,Margin Call,0,2011,\N,107,"Drama,Thriller"
Both,Yes,2001,tt0258273,Lovely and Amazing,ok,ok,PASS,250000,4210379,4695781,2001PASS,328961,5540210,6178924,3,2,6.9,6444,No,,,,,,,,,,,,,,,movie,Lovely & Amazing,Lovely & Amazing,0,2001,\N,91,"Comedy,Drama,Romance"
Both,Yes,2010,tt1164999,Biutiful,notalk,notalk,FAIL,35000000,5101237,25101237,2010FAIL,37388114,5449304,26813941,1,1,7.5,78354,No,,,,,,,,,,,,,,,movie,Biutiful,Biutiful,0,2010,\N,148,"Drama,Romance"
Both,Yes,2009,tt1182345,Moon,notalk-disagree,notalk,FAIL,5000000,5010163,10676073,2009FAIL,5428658,5439692,11591350,2,2,7.9,302684,No,,,,,,,,,,,,,,,movie,Moon,Moon,0,2009,\N,97,"Drama,Mystery,Sci-Fi"
Both,Yes,2012,tt1870529,Won&#39;t Back Down,ok,ok,PASS,19000000,5310554,5431486,2012PASS,19278133,5388293,5510995,1,1,6.5,5774,No,,,,,,,,,,,,,,,movie,Won't Back Down,Won't Back Down,0,2012,\N,121,Drama
Both,Yes,2010,tt1226236,I Am Love,ok,ok,PASS,10000000,5005465,15132211,2010PASS,10682318,5346997,16164710,1,1,7.1,17557,No,,,,,,,,,,,,,,,movie,I Am Love,Io sono l'amore,0,2009,\N,120,"Drama,Romance"
Both,Yes,2008,tt1104733,Hamlet 2,ok,ok,PASS,9000000,4886216,4898285,2008PASS,9740307,5288138,5301200,2,2,6.4,16007,No,,,,,,,,,,,,,,,movie,Hamlet 2,Hamlet 2,0,2008,\N,92,"Comedy,Music"
Both,Yes,1997,tt0118829,Cats Don&#39;t Dance,ok,ok,PASS,32000000,3588602,3588602,1997PASS,46439620,5207916,5207916,4,3,6.9,6296,No,,,,,,,,,,,,,,,movie,Cats Don't Dance,Cats Don't Dance,0,1997,\N,75,"Animation,Comedy,Family"
Both,Yes,1984,tt0087995,Repo Man,men,men,FAIL,1500000,2300000,2300000,1984FAIL,3362166,5155321,5155321,,,6.9,29483,No,,,,,,,,,,,,,,,movie,Repo Man,Repo Man,0,1984,\N,92,"Comedy,Crime,Sci-Fi"
Both,Yes,2003,tt0301357,Goodbye Lenin!,ok-disagree,ok,PASS,6400000,4063859,79384539,2003PASS,8102957,5145199,100507729,3,2,7.7,126567,No,,,,,,,,,,,,,,,movie,Good Bye Lenin!,Good Bye Lenin!,0,2003,\N,121,"Comedy,Drama,Romance"
Both,Yes,2006,tt0389557,Zwartboek,ok,ok,PASS,22000000,4398532,27238354,2006PASS,25427520,5083807,31481990,2,2,7.8,66773,No,,,,,,,,,,,,,,,movie,Black Book,Zwartboek,0,2006,\N,145,"Drama,Thriller,War"
Both,Yes,2005,tt0373469,Kiss Kiss Bang Bang,notalk,notalk,FAIL,15000000,4235837,13105837,2005FAIL,17895497,5053494,15635698,2,2,7.6,198031,No,,,,,,,,,,,,,,,movie,Kiss Kiss Bang Bang,Kiss Kiss Bang Bang,0,2005,\N,103,"Action,Comedy,Crime"
Both,Yes,1983,tt0086541,Videodrome,men,men,FAIL,5952000,2120439,2120439,1983FAIL,13923842,4960460,4960460,,,7.3,71960,No,,,,,,,,,,,,,,,movie,Videodrome,Videodrome,0,1983,\N,87,"Horror,Sci-Fi,Thriller"
Both,Yes,2000,tt0180093,Requiem for a Dream,ok,ok,PASS,4500000,3635482,7390108,2000PASS,6088088,4918474,9998139,3,2,8.3,676110,No,,,,,,,,,,,,,,,movie,Requiem for a Dream,Requiem for a Dream,0,2000,\N,102,Drama
Both,Yes,1994,tt0109445,Clerks.,notalk,notalk,FAIL,27000,3073428,3894240,1994FAIL,42435,4830398,6120440,5,3,7.8,197509,No,,,,,,,,,,,,,,,movie,Clerks,Clerks,0,1994,\N,92,Comedy
Both,Yes,1992,tt0105236,Reservoir Dogs,nowomen,nowomen,FAIL,1200000,2832029,2832029,1992FAIL,1992417,4702152,4702152,5,3,8.3,790855,No,,,,,,,,,,,,,,,movie,Reservoir Dogs,Reservoir Dogs,0,1992,\N,99,"Crime,Drama,Thriller"
Both,Yes,2005,tt0415978,Me and You and Everyone We Know,ok,ok,PASS,2000000,3885134,8425527,2005PASS,2386066,4635094,10051933,2,2,7.3,33136,No,,,,,,,,,,,,,,,movie,Me and You and Everyone We Know,Me and You and Everyone We Know,0,2005,\N,91,"Comedy,Drama"
Both,Yes,2004,tt0383694,Vera Drake,ok,ok,PASS,11000000,3753806,13353855,2004PASS,13565122,4629167,16467879,3,2,7.7,21941,No,,,,,,,,,,,,,,,movie,Vera Drake,Vera Drake,0,2004,\N,125,"Crime,Drama"
Both,Yes,1998,tt0138704,Pi,men,men,FAIL,68000,3221152,4678513,1998FAIL,97181,4603452,6686214,4,3,7.4,157744,No,,,,,,,,,,,,,,,movie,Pi,Pi,0,1998,\N,84,"Drama,Horror,Mystery"
Both,Yes,2007,tt0423977,Charlie Bartlett,men,men,FAIL,12000000,3950294,5295909,2007FAIL,13482522,4438327,5950184,2,2,7,59931,No,,,,,,,,,,,,,,,movie,Charlie Bartlett,Charlie Bartlett,0,2007,\N,97,"Comedy,Drama,Romance"
Both,Yes,1994,tt0110074,The Hudsucker Proxy,notalk,notalk,FAIL,40000000,2816518,14938149,1994FAIL,62866588,4426622,23477761,5,3,7.3,71029,No,,,,,,,,,,,,,,,movie,The Hudsucker Proxy,The Hudsucker Proxy,0,1994,\N,111,"Comedy,Drama,Fantasy"
Both,Yes,2010,tt0878835,Please Give,ok,ok,PASS,3000000,4033574,4570178,2010PASS,3204696,4308792,4882010,1,1,6.6,10476,No,,,,,,,,,,,,,,,movie,Please Give,Please Give,0,2010,\N,87,"Comedy,Drama"
Both,Yes,1999,tt0155776,Jawbreaker,ok,ok,PASS,3000000,3076820,3076820,1999PASS,4195386,4302816,4302816,4,3,5.5,21432,No,,,,,,,,,,,,,,,movie,Jawbreaker,Jawbreaker,0,1999,\N,87,"Comedy,Crime,Thriller"
Both,Yes,1997,tt0119361,In the Company of Men,notalk,notalk,FAIL,25000,2883661,2883661,1997FAIL,36281,4184879,4184879,4,3,7.2,12322,No,,,,,,,,,,,,,,,movie,In the Company of Men,In the Company of Men,0,1997,\N,97,"Comedy,Drama"
